,player_id,player_display_name,position,season,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points_ppr,interceptions,sack_fumbles,sack_fumbles_lost,rushing_fumbles,rushing_fumbles_lost,receiving_fumbles,receiving_fumbles_lost,passing_yards,passing_tds,passing_2pt_conversions,receiving_2pt_conversions,gsis_id,sleeper_id
459,00-0036893,Najee Harris,RB,26286,187,704.0,5,29.0,0,32,40,165.0,2,64.0,160.0,12.0,-0.6330978980164159,159.06,0.0,0,0,1.0,0.0,1.0,1.0,4.0,0,0,0,00-0036893,7528
460,00-0036894,Pat Freiermuth,TE,24264,0,0.0,0,0.0,0,53,82,630.0,2,718.0,242.0,32.0,8.128246209952293,128.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036894,7600
461,00-0036898,Davis Mills,QB,22242,18,40.0,1,4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,120.76,12.0,4,1,0.0,0.0,0.0,0.0,2319.0,11,0,0,00-0036898,7585
462,00-0036900,Ja'Marr Chase,WR,18198,5,8.0,0,0.0,0,64,97,821.0,7,850.0,348.0,45.0,37.450897670866475,186.9,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,00-0036900,7564
463,00-0036906,Khalil Herbert,RB,20220,108,643.0,4,22.0,0,6,7,62.0,1,-14.0,73.0,2.0,4.231965453538578,106.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036906,7608
464,00-0036912,DeVonta Smith,WR,26286,0,0.0,0,0.0,0,66,95,775.0,5,883.0,308.0,37.0,37.76496965643004,171.5,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,00-0036912,7525
465,00-0036913,Kadarius Toney,WR,10110,4,56.0,0,2.0,0,8,11,69.0,1,30.0,47.0,4.0,1.9071655168081634,26.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036913,7606
466,00-0036918,Jacob Harris,WR,2022,0,0.0,0,0.0,0,1,1,6.0,0,4.0,2.0,1.0,2.770695556886494,1.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036918,7703
467,00-0036919,Kenneth Gainwell,RB,26286,41,183.0,4,13.0,0,14,20,95.0,0,29.0,78.0,5.0,-6.85003214282915,65.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036919,7567
468,00-0036924,Michael Carter,RB,24264,104,375.0,3,13.0,0,31,42,224.0,0,9.0,230.0,9.0,-3.787242816586513,106.9,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,00-0036924,7607
469,00-0036936,Rondale Moore,WR,16176,6,-5.0,0,1.0,0,41,56,414.0,1,309.0,281.0,16.0,11.375221044392879,87.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036936,7601
470,00-0036945,Justin Fields,QB,24264,128,905.0,8,57.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,246.34,10.0,5,1,7.0,0.0,0.0,0.0,1896.0,13,1,0,00-0036945,7591
471,00-0036950,Avery Williams,RB,20220,14,83.0,1,4.0,0,8,9,35.0,0,-22.0,54.0,1.0,-2.7985829898033088,25.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036950,7809
472,00-0036955,Terrace Marshall,WR,18198,0,0.0,0,0.0,0,19,35,346.0,1,436.0,104.0,17.0,15.424651448012963,59.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036955,7565
473,00-0036959,Michael Bandy,WR,14154,0,0.0,0,0.0,0,10,21,89.0,0,173.0,25.0,5.0,-2.3061191533342935,18.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036959,8076
474,00-0036963,Amon-Ra St. Brown,WR,24264,7,89.0,0,3.0,0,82,109,898.0,6,695.0,412.0,50.0,42.65789741523908,216.70000000000002,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036963,7547
475,00-0036970,Kyle Pitts,TE,20220,0,0.0,0,0.0,0,28,59,356.0,2,816.0,126.0,20.0,3.3775945608854245,75.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036970,7553
476,00-0036971,Trevor Lawrence,QB,26286,46,218.0,4,18.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,235.88,6.0,6,4,2.0,2.0,0.0,0.0,3202.0,20,3,0,00-0036971,7523
477,00-0036972,Mac Jones,QB,20220,35,87.0,1,9.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,112.62,8.0,3,1,2.0,0.0,0.0,0.0,2198.0,7,0,0,00-0036972,7527
478,00-0036973,Travis Etienne,RB,26286,163,814.0,4,40.0,1,25,34,214.0,0,4.0,252.0,11.0,0.9989688055501569,147.8,0.0,0,0,2.0,2.0,2.0,1.0,0.0,0,0,0,00-0036973,7543
479,00-0036980,Elijah Moore,WR,20220,4,2.0,0,1.0,0,28,52,351.0,1,669.0,78.0,17.0,3.696230955237472,69.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036980,7596
480,00-0036984,Trey Sermon,RB,2022,2,19.0,0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.9000000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0036984,7593
481,00-0036988,Josh Palmer,WR,24264,1,4.0,0,1.0,0,61,92,665.0,3,789.0,205.0,35.0,19.487684527235153,145.9,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0036988,7670
482,00-0036991,Amari Rodgers,WR,10110,1,3.0,0,0.0,0,8,13,107.0,1,132.0,25.0,8.0,2.3616100110230036,25.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0036991,7540
483,00-0036997,Javonte Williams,RB,8088,47,204.0,0,9.0,0,16,22,76.0,0,-24.0,118.0,4.0,-5.462751143822938,42.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,00-0036997,7588
484,00-0036999,Anthony Schwartz,WR,12132,4,57.0,1,2.0,0,4,10,51.0,0,142.0,27.0,2.0,-7.990639030584134,18.8,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,00-0036999,7533
485,00-0037005,Tommy Tremble,TE,20220,0,0.0,0,0.0,0,11,23,101.0,2,197.0,29.0,4.0,-7.506403468851483,33.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037005,7694
486,00-0037011,Tre' McKitty,TE,12132,0,0.0,0,0.0,0,9,15,62.0,0,48.0,43.0,0.0,-3.5155380588257685,15.200000000000001,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0037011,7554
487,00-0037012,Trey Lance,QB,4044,16,67.0,0,7.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,12.46,1.0,0,0,1.0,0.0,0.0,0.0,194.0,0,0,0,00-0037012,7610
488,00-0037013,Zach Wilson,QB,14154,24,94.0,1,6.0,0,1,1,2.0,1,2.0,0.0,1.0,1.1844526951317675,77.76,5.0,1,1,0.0,0.0,0.0,0.0,1279.0,4,0,0,00-0037013,7538
489,00-0037055,Lance McCutcheon,WR,2022,0,0.0,0,0.0,0,0,4,0.0,0,43.0,0.0,0.0,-2.4406294263899326,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037055,8745
490,00-0037078,Cole Turner,TE,10110,0,0.0,0,0.0,0,2,9,23.0,0,68.0,7.0,1.0,-6.749382402018107,4.300000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037078,8214
491,00-0037086,Grant Calcaterra,TE,8088,0,0.0,0,0.0,0,5,7,81.0,0,57.0,41.0,3.0,3.208532169080557,13.100000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037086,8177
492,00-0037087,Trestan Ebner,RB,10110,24,54.0,0,2.0,0,1,4,6.0,0,8.0,0.0,0.0,-2.096680666706025,7.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037087,8189
493,00-0037098,Samori Toure,WR,8088,0,0.0,0,0.0,0,5,10,82.0,1,174.0,11.0,2.0,3.206173419358109,19.2,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0037098,8235
494,00-0037112,Jake Tonges,TE,2022,0,0.0,0,0.0,0,0,1,0.0,0,13.0,0.0,0.0,-0.568823910318315,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037112,
495,00-0037157,Zonovan Knight,RB,6066,46,230.0,1,12.0,0,10,10,68.0,0,-32.0,100.0,3.0,2.3865959754912183,45.8,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0037157,8122
496,00-0037168,Armani Rogers,TE,8088,1,24.0,0,1.0,0,5,6,64.0,0,13.0,57.0,4.0,3.6208556117489934,13.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037168,8665
497,00-0037175,Anthony Brown,QB,2022,3,-5.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14,0.0,0,0,0.0,0.0,0.0,0.0,16.0,0,0,0,00-0037175,
498,00-0037197,Isiah Pacheco,RB,26286,124,591.0,3,24.0,0,9,9,69.0,0,-20.0,89.0,4.0,1.7241051010787487,91.0,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0,0,0,00-0037197,8205
499,00-0037228,Jaylen Warren,RB,24264,42,206.0,0,12.0,0,20,23,167.0,0,-9.0,176.0,8.0,6.230277680812085,57.3,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,00-0037228,8228
500,00-0037238,Drake London,WR,26286,0,0.0,0,0.0,0,47,81,533.0,4,822.0,150.0,31.0,-2.248402000327581,124.3,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,1,00-0037238,8112
501,00-0037239,Chris Olave,WR,24264,0,0.0,0,0.0,0,60,98,887.0,3,1419.0,167.0,41.0,27.68626979331336,166.70000000000002,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,1,00-0037239,8144
502,00-0037240,Jameson Williams,WR,4044,0,0.0,0,0.0,0,1,3,41.0,1,52.0,5.0,1.0,2.616993252071552,11.100000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037240,8148
503,00-0037247,George Pickens,WR,26286,3,24.0,1,2.0,0,40,64,590.0,2,919.0,85.0,28.0,29.697889908569437,121.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,00-0037247,8137
504,00-0037248,James Cook,RB,26286,64,329.0,1,14.0,0,16,25,160.0,0,57.0,117.0,4.0,6.651298758431489,68.9,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,00-0037248,8138
505,00-0037252,Greg Dulcich,TE,16176,0,0.0,0,0.0,0,28,45,361.0,1,532.0,138.0,15.0,6.91211200846856,70.10000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037252,8172
506,00-0037253,Marcus Jones,CB,6066,0,0.0,0,0.0,0,3,3,63.0,1,-14.0,77.0,2.0,5.2538275443948805,21.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037253,
507,00-0037256,Rachaad White,RB,24264,96,370.0,1,21.0,0,40,47,242.0,1,-12.0,260.0,12.0,4.709607748809503,109.2,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0,0,0,00-0037256,8136
508,00-0037257,David Bell,WR,24264,0,0.0,0,0.0,0,23,31,196.0,0,202.0,69.0,6.0,0.8388995424611494,42.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037257,8118
509,00-0037258,Dameon Pierce,RB,26286,220,939.0,4,54.0,0,30,39,165.0,1,-11.0,197.0,7.0,-8.824130490393145,166.4,0.0,0,0,4.0,2.0,0.0,0.0,0.0,0,0,0,00-0037258,8129
510,00-0037261,Khalil Shakir,WR,16176,0,0.0,0,0.0,0,8,17,128.0,1,156.0,68.0,6.0,4.913231225829739,26.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037261,8134
511,00-0037263,Tyler Allgeier,RB,24264,131,604.0,1,28.0,0,10,10,87.0,1,-16.0,103.0,5.0,2.8363449110183865,91.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037263,8132
512,00-0037265,Snoop Conner,RB,4044,4,17.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037265,8179
513,00-0037267,Jerome Ford,RB,2022,3,3.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037267,8143
514,00-0037272,Montrell Washington,WR,18198,5,30.0,0,0.0,0,4,9,2.0,0,153.0,13.0,0.0,-7.784386477782391,7.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037272,8475
515,00-0037273,Kyle Philips,WR,8088,0,0.0,0,0.0,0,8,13,78.0,0,100.0,21.0,3.0,-1.9355736239813268,15.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037273,8171
516,00-0037277,Teagan Quitoriano,TE,8088,0,0.0,0,0.0,0,3,7,22.0,1,75.0,13.0,1.0,-3.4749695326318033,11.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037277,8227
517,00-0037282,James Mitchell,TE,8088,0,0.0,0,0.0,0,5,5,48.0,1,12.0,36.0,4.0,4.803715034504421,15.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037282,8170
518,00-0037286,Kevin Harris,RB,6066,12,30.0,1,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037286,8174
519,00-0037291,Jalen Nailor,WR,4044,0,0.0,0,0.0,0,2,4,28.0,0,32.0,5.0,2.0,2.2087108227424324,4.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037291,8180
520,00-0037299,Keaontay Ingram,RB,14154,22,53.0,1,3.0,0,2,2,23.0,0,-4.0,27.0,1.0,1.155369499581866,15.599999999999998,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037299,8221
521,00-0037300,Michael Woods,WR,6066,0,0.0,0,0.0,0,2,6,21.0,0,140.0,8.0,2.0,-6.215278611460235,4.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037300,8202
522,00-0037304,Connor Heyward,TE,12132,0,0.0,0,0.0,0,9,10,106.0,1,60.0,48.0,4.0,6.4829843931947835,25.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037304,8181
523,00-0037311,Ko Kieft,TE,14154,0,0.0,0,0.0,0,7,9,80.0,1,55.0,31.0,5.0,5.454465665970929,21.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037311,8484
524,00-0037327,Skylar Thompson,QB,10110,10,14.0,0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.5200000000000005,2.0,1,1,1.0,1.0,0.0,0.0,278.0,0,0,0,00-0037327,8206
525,00-0037331,Zander Horvath,RB,16176,4,8.0,0,2.0,0,5,8,8.0,2,6.0,1.0,2.0,-0.6216207318939269,18.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037331,8428
526,00-0037348,Tanner Conner,WR,4044,0,0.0,0,0.0,0,0,3,0.0,0,20.0,0.0,0.0,-2.6595457083312795,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037348,8849
527,00-0037355,Braylon Sanders,WR,2022,0,0.0,0,0.0,0,2,2,17.0,0,14.0,3.0,0.0,-5.419790979241952,1.7000000000000002,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,00-0037355,8178
528,00-0037382,Brandon Johnson,WR,6066,0,0.0,0,0.0,0,3,10,12.0,1,125.0,6.0,1.0,-13.194941257563187,10.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037382,8756
529,00-0037387,Jalen Virgil,WR,6066,0,0.0,0,0.0,0,2,4,75.0,1,63.0,43.0,2.0,6.1649946010438725,15.500000000000002,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037387,8416
530,00-0037429,Raheem Blackshear,RB,14154,19,73.0,2,6.0,0,8,10,82.0,0,-18.0,90.0,2.0,0.04390899295685813,35.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037429,8255
531,00-0037456,Troy Hairston,FB,8088,0,0.0,0,0.0,0,3,5,12.0,0,7.0,6.0,0.0,-5.425129919545725,4.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037456,8820
532,00-0037475,Stone Smartt,TE,6066,0,0.0,0,0.0,0,4,5,17.0,0,23.0,7.0,1.0,-0.40083158342167735,5.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037475,8583
533,00-0037500,Ryan Wright,P,2022,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.52,0.0,0,0,0.0,0.0,0.0,0.0,13.0,0,0,0,00-0037500,
534,00-0037525,Jordan Mason,RB,10110,29,153.0,0,8.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037525,8408
535,00-0037545,Rashid Shaheed,WR,14154,3,50.0,1,2.0,0,12,15,239.0,1,237.0,62.0,10.0,17.139070280053836,52.900000000000006,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037545,8676
536,00-0037557,Ronnie Rivers,RB,4044,9,21.0,0,1.0,0,5,5,29.0,0,-26.0,55.0,1.0,-0.3186214500456117,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037557,8195
537,00-0037563,Malik Davis,RB,8088,23,103.0,1,4.0,0,4,5,40.0,0,-5.0,40.0,3.0,4.12561893221573,24.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037563,8800
538,00-0037569,Peyton Hendershot,TE,14154,1,2.0,1,1.0,0,10,14,83.0,1,71.0,47.0,7.0,-2.674408999562729,30.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037569,8197
539,00-0037570,Dennis Houston,WR,4044,0,0.0,0,0.0,0,2,6,16.0,0,79.0,6.0,0.0,-5.053622178034857,3.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037570,
540,00-0037594,Julius Chestnut,RB,4044,5,13.0,0,1.0,0,2,2,8.0,0,4.0,4.0,0.0,-1.2193703132215887,4.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037594,8254
541,00-0037617,Hassan Haskins,RB,6066,10,42.0,0,2.0,0,3,3,7.0,0,-11.0,18.0,0.0,-2.85342755028978,7.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037617,8123
542,00-0037664,Alec Pierce,WR,24264,0,0.0,0,0.0,0,32,60,510.0,2,750.0,90.0,23.0,19.858878057520588,95.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0037664,8142
543,00-0037666,Jalen Tolbert,WR,4044,0,0.0,0,0.0,0,2,3,12.0,0,45.0,2.0,0.0,-0.6873334759147838,3.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037666,8117
544,00-0037708,Maurice Alexander,WR,2022,0,0.0,0,0.0,0,1,1,7.0,0,3.0,4.0,0.0,-0.6631927502994128,1.7000000000000002,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037708,8921
545,00-0037740,Garrett Wilson,WR,26286,4,4.0,0,0.0,0,63,101,868.0,4,959.0,341.0,44.0,46.14598784809806,174.2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,00-0037740,8146
546,00-0037741,Jahan Dotson,WR,16176,2,-7.0,0,0.0,0,19,35,233.0,5,471.0,54.0,12.0,8.628464378998615,73.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,00-0037741,8119
547,00-0037742,Treylon Burks,WR,16176,2,12.0,0,1.0,0,25,37,359.0,1,447.0,116.0,14.0,12.941605041929503,68.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037742,8135
548,00-0037744,Trey McBride,TE,10110,0,0.0,0,0.0,0,12,17,74.0,0,81.0,30.0,2.0,-4.893502863589674,19.400000000000002,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0037744,8130
549,00-0037745,Velus Jones,WR,10110,6,48.0,0,3.0,0,3,5,24.0,1,33.0,33.0,2.0,2.0789194187964313,16.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037745,8223
550,00-0037746,Brian Robinson,RB,18198,147,563.0,2,38.0,0,8,9,42.0,1,-12.0,56.0,2.0,1.752707893436309,86.5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,00-0037746,8154
551,00-0037755,Jelani Woods,TE,16176,0,0.0,0,0.0,0,17,26,205.0,3,273.0,67.0,12.0,11.780458641756038,55.5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,00-0037755,8219
552,00-0037801,Kavontae Turpin,WR,10110,3,17.0,0,1.0,0,1,2,9.0,0,13.0,5.0,0.0,-1.638943190847054,3.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037801,8917
553,00-0037805,Jeremy Ruckert,TE,2022,0,0.0,0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,-0.5085544146131724,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037805,8145
554,00-0037809,Chigoziem Okonkwo,TE,22242,2,-4.0,0,0.0,0,21,31,320.0,2,258.0,169.0,15.0,16.90626012729511,66.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,00-0037809,8210
555,00-0037816,Romeo Doubs,WR,18198,1,11.0,0,1.0,0,31,50,314.0,3,495.0,155.0,12.0,-6.086269124469254,79.5,0.0,0,0,0.0,0.0,2.0,1.0,0.0,0,0,0,00-0037816,8121
556,00-0037827,Tyrion Davis-Price,RB,4044,16,37.0,0,2.0,0,0,2,0.0,0,0.0,0.0,0.0,-0.9328389226575382,3.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037827,8211
557,00-0037828,Danny Gray,WR,8088,0,0.0,0,0.0,0,1,7,10.0,0,160.0,4.0,1.0,-2.9469830194721,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037828,8176
558,00-0037834,Brock Purdy,QB,10110,11,5.0,1,3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,36.94,2.0,0,0,0.0,0.0,0.0,0.0,461.0,4,0,0,00-0037834,8183
559,00-0037838,Isaiah Likely,TE,20220,0,0.0,0,0.0,0,22,37,236.0,2,256.0,107.0,12.0,-1.0604020759198498,57.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037838,8131
560,00-0037840,Kyren Williams,RB,10110,25,108.0,0,5.0,0,8,11,73.0,0,23.0,71.0,5.0,-1.4922989991448876,26.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037840,8150
561,00-0038040,Zamir White,RB,18198,15,62.0,0,4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038040,8139
562,00-0038041,Jake Ferguson,TE,16176,0,0.0,0,0.0,0,16,19,139.0,2,80.0,86.0,7.0,6.2066227719085845,41.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038041,8110
563,00-0038045,Isaiah Spiller,RB,10110,18,41.0,0,2.0,0,3,3,13.0,0,-10.0,23.0,0.0,-0.1510334150516428,8.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038045,8153
564,00-0038090,Skyy Moore,WR,22242,1,12.0,0,1.0,0,18,28,212.0,0,254.0,99.0,11.0,3.8013317573805736,40.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038090,8168
565,00-0038098,Pierre Strong,RB,4044,6,75.0,1,3.0,0,2,2,20.0,0,-1.0,21.0,1.0,1.6625070578884333,17.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038098,8116
566,00-0038102,Kenny Pickett,QB,20220,44,225.0,3,18.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,112.38000000000001,8.0,1,1,2.0,0.0,0.0,0.0,1797.0,4,1,0,00-0038102,8160
567,00-0038104,Tyquan Thornton,WR,16176,3,16.0,1,1.0,0,16,29,145.0,1,309.0,53.0,9.0,-7.345235779959623,44.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038104,8188
568,00-0038108,Bailey Zappe,QB,8088,10,0.0,0,0.0,0,1,1,-6.0,0,-8.0,2.0,0.0,-1.2425923743285239,39.64,3.0,2,2,2.0,1.0,0.0,0.0,781.0,5,0,0,00-0038108,8157
569,00-0038115,Daniel Bellinger,TE,16176,1,2.0,1,1.0,0,24,26,195.0,2,70.0,125.0,12.0,13.406738180405227,61.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038115,8225
570,00-0038117,Wan'Dale Robinson,WR,12132,2,-1.0,0,0.0,0,23,31,227.0,1,192.0,126.0,13.0,11.781825616408776,51.599999999999994,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038117,8126
571,00-0038120,Breece Hall,RB,14154,80,463.0,4,20.0,0,19,31,218.0,1,147.0,171.0,8.0,-1.432692304844105,115.10000000000001,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,00-0038120,8155
572,00-0038124,Christian Watson,WR,20220,5,68.0,2,2.0,0,25,41,401.0,7,589.0,174.0,17.0,29.571479414447708,125.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038124,8167
573,00-0038128,Malik Willis,QB,10110,19,72.0,0,3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.48,1.0,0,0,2.0,2.0,0.0,0.0,157.0,0,0,0,00-0038128,8161
574,00-0038129,Cade Otton,TE,20220,0,0.0,0,0.0,0,36,50,337.0,2,252.0,150.0,16.0,11.010192229070961,81.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038129,8111
575,00-0038134,Kenneth Walker,RB,22242,138,649.0,9,32.0,0,19,26,116.0,0,-61.0,161.0,4.0,-11.29981199739268,149.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038134,8151
